"VERSION_R26","CASEID","SAMPLE_ID","SAMPLE_RACE","SAMPLE_SEX","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS"
458,10527,11,1,1,1,0,-3,0,0,0,0,-3,-3,-5,1,-3,-3,1,-3,-3,1,-3,1,1,-3,-3,-3,1,-3,1
458,10528,13,2,2,-3,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
458,10529,14,1,2,-3,0,0,-3,-3,0,0,0,0,0,-3,0,0,-3,0,0,0,0,-5,0,0,0,0,0,0,-3
-5,10530,14,1,2,0,0,0,0,0,0,0,1,1,0,0,-3,-3,0,0,0,0,-3,-5,-5,-5,-5,-5,-5,-5,-5
458,10531,11,1,1,1,1,1,0,1,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,10532,14,1,2,1,1,1,0,1,0,0,1,0,-3,-3,0,-3,-3,-3,-3,0,1,-3,-3,0,1,-3,-3,-3,1
-5,10533,13,2,2,0,0,0,0,0,0,-3,0,0,-5,0,-3,0,-3,-5,-3,0,-3,-5,-5,-5,-5,-5,-5,-5,-5
-5,10534,13,2,2,0,0,1,0,-3,1,-3,-3,0,0,-3,-3,0,-3,0,-3,0,0,-5,-5,-5,-5,-5,-5,-5,-5
458,10535,14,1,2,-3,1,1,0,0,0,-5,0,0,0,0,0,-3,0,-5,0,0,-3,0,0,0,0,1,0,0,0
458,10536,14,1,2,1,1,0,1,1,1,-3,-3,0,0,0,0,-3,1,1,1,1,1,0,1,0,0,0,0,0,-3
458,10537,14,1,2,1,1,0,1,1,1,-3,0,-3,-3,0,-3,0,1,-3,1,1,-5,0,0,0,0,0,0,0,0
458,10538,14,1,2,1,1,1,-3,0,0,1,1,-3,1,1,-5,1,1,1,1,1,1,1,1,-3,1,1,1,1,1
-5,10539,12,3,2,-3,1,-3,0,0,-3,0,0,0,-3,0,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,10540,11,1,1,1,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3,0
458,10541,11,1,1,1,0,-3,0,-3,-3,0,0,0,0,-3,0,0,0,0,-3,0,0,0,0,0,0,0,0,-3,1
458,10542,14,1,2,1,0,0,-3,1,-3,1,1,1,1,-3,0,0,-3,0,-3,-3,1,1,0,0,0,0,0,0,1
-5,10543,14,1,2,0,0,0,0,0,-3,0,0,0,-5,-3,-3,0,-3,-3,-3,0,0,0,-3,0,-3,-3,-3,0,-5
458,10544,14,1,2,0,1,1,-3,1,0,1,-3,1,1,-3,-3,0,0,0,0,0,1,1,-3,0,1,-3,0,-3,0
-5,10545,11,1,1,0,1,-3,-3,-3,-3,1,-3,-3,-3,1,-3,-3,1,-3,-3,0,-3,1,-3,-3,1,-5,-5,-5,-5
458,10546,14,1,2,0,1,0,-3,0,1,1,1,1,1,1,0,-3,0,-3,0,0,1,1,-5,0,0,0,0,0,1
458,10547,11,1,1,-3,-3,0,-3,0,0,0,-5,1,-3,-3,-3,-3,-3,-3,-3,1,1,0,-5,0,0,-3,-3,0,0
458,10548,11,1,1,-3,-3,0,-3,0,0,0,-5,0,0,0,0,0,-3,0,0,-3,0,-3,0,0,0,0,0,0,0
458,10549,13,2,2,-3,0,1,1,-3,-3,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1
458,10550,14,1,2,0,0,0,0,0,-3,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0
458,10551,14,1,2,0,0,0,-3,-3,-3,-3,-5,-5,-5,-3,-3,-3,0,-3,0,0,-3,0,-3,0,-5,0,-5,-5,-3
458,10552,11,1,1,-3,-3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-3,-3,1,1,1,1,1,1
458,10553,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
458,10554,14,1,2,-3,0,0,0,0,0,0,0,-3,-3,0,0,0,0,0,0,-3,0,0,0,0,0,0,-3,0,0
458,10555,11,1,1,-3,-3,1,1,0,1,1,1,-3,0,1,-3,-3,0,-3,0,1,-3,0,0,0,0,0,0,-5,-3
-5,10556,9,3,1,-3,0,0,-3,1,1,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10557,9,3,1,0,-3,1,1,1,0,-3,-3,-3,0,0,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10558,12,3,2,1,1,1,1,-3,0,0,-3,-3,0,-3,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10559,12,3,2,1,0,0,-3,0,-3,-3,0,0,-5,-5,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10560,12,3,2,1,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,10561,11,1,1,-3,0,0,0,0,0,0,-3,-3,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0
-5,10562,12,3,2,-3,1,-3,0,0,0,-3,-3,0,-3,-3,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10563,9,3,1,-3,0,-3,0,0,1,0,0,0,-5,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10564,12,3,2,-3,0,-5,-5,-5,-5,-5,-3,1,-3,1,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,10565,14,1,2,-3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,-3,0,0,0,0,0,0,0
458,10566,10,2,1,1,1,1,1,1,-3,0,0,0,0,0,0,-3,0,-3,0,-3,0,0,-3,0,0,0,0,0,0
458,10567,10,2,1,1,-3,-3,-3,-3,-3,1,1,-3,-3,-3,1,-3,-3,-3,-3,1,-3,-3,-3,1,-3,-3,1,1,1
-5,10568,10,2,1,1,-3,-3,-3,-3,-3,1,1,-3,-3,1,-3,-5,1,0,-3,-3,1,-5,-5,-5,-5,-5,-5,-5,-5
-5,10569,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10570,9,3,1,0,0,0,0,-3,-3,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10571,12,3,2,0,1,1,1,0,0,0,0,0,-3,-3,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,10572,14,1,2,1,0,-3,0,0,0,-3,-3,1,0,-3,-3,-3,-3,0,-3,0,0,0,0,-3,-3,0,-3,-5,-3
458,10573,14,1,2,1,0,-3,0,0,0,-5,0,0,0,-3,-3,0,0,1,0,1,0,0,0,0,0,0,0,1,0
458,10574,11,1,1,1,-3,-3,1,1,-3,-3,1,-3,1,1,-3,1,-3,-5,0,-5,0,0,-5,1,-5,-5,0,-5,0
-5,10575,9,3,1,1,1,1,0,0,0,0,0,-3,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10576,9,3,1,1,0,1,0,0,1,1,1,-3,1,1,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10577,12,3,2,1,1,1,0,-3,1,0,1,1,0,1,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10578,13,2,2,-3,0,0,0,0,0,-5,-5,-5,-5,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,10579,13,2,2,-3,0,1,1,1,1,1,1,1,1,0,0,0,1,1,-3,0,1,1,1,1,0,0,1,1,1
458,10580,10,2,1,-3,0,-3,-3,0,1,0,0,1,0,0,-3,-3,0,0,-3,0,-3,-3,-3,0,1,-3,1,0,0
458,10581,13,2,2,1,0,-3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,10582,13,2,2,0,0,0,-3,0,-3,-3,1,1,0,0,-3,-3,0,0,0,-3,0,-3,0,0,0,-3,0,0,0
-5,10583,10,2,1,-3,0,-3,-3,-3,1,-3,-3,-3,-3,-3,1,1,-3,-3,-3,-3,-3,-3,1,1,0,0,-5,-5,-5
458,10584,10,2,1,-3,0,-3,0,0,-3,-3,-5,-3,-3,-3,0,0,0,0,-3,1,0,-3,0,0,0,0,-3,-3,0
-5,10585,10,2,1,-3,-3,-3,0,0,-3,-3,-3,-3,1,-3,1,-3,-3,-3,0,0,-3,-5,-5,-5,-5,-5,0,-5,-5
458,10586,13,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-3,1,0,0,0,0,-3,0,-3,-3
-5,10587,9,3,1,1,1,0,1,1,1,1,1,1,1,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10588,12,3,2,0,0,0,1,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10589,12,3,2,-3,1,0,-3,1,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,10590,14,1,2,1,1,1,-3,1,-3,1,1,-3,1,-5,1,1,1,-5,-3,1,1,1,1,-5,0,1,0,0,0
-5,10591,12,3,2,0,1,-5,-5,0,-3,-3,0,0,1,1,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10592,12,3,2,1,-3,1,-3,0,1,-3,1,-5,-5,-3,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10593,9,3,1,-3,0,0,0,0,0,-3,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10594,12,3,2,-3,0,0,0,0,-3,-3,-3,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10595,9,3,1,-3,0,-5,-5,-3,-3,0,-3,1,-3,-3,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10596,18,3,2,-3,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10597,18,3,2,-3,0,0,0,0,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10598,19,2,2,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10599,18,3,2,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,10600,17,1,1,-3,-3,0,0,-3,-5,-3,-3,-3,-3,0,0,-3,-3,0,0,0,0,0,0,0,0,0,-3,0,0
-5,10601,16,2,1,-3,-3,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-5,0,-5,-5,0,0,-5,-5,-5,-5
-5,10602,20,1,2,0,-3,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10603,16,2,1,0,0,0,0,-3,1,-3,-5,1,1,1,0,1,0,-3,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10604,18,3,2,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10605,16,2,1,0,0,1,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,10606,16,2,1,0,0,-3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5,10607,19,2,2,-3,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10608,16,2,1,1,0,0,0,0,0,0,1,0,0,-5,0,0,0,0,-5,-5,0,0,0,-3,0,-5,-5,-5,-5
-5,10609,15,3,1,1,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10610,20,1,2,1,0,0,0,-3,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10611,15,3,1,0,0,0,-3,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10612,15,3,1,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10613,15,3,1,0,0,0,0,-3,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10614,15,3,1,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10615,19,2,2,0,-3,0,1,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10616,16,2,1,0,0,0,1,-3,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10617,15,3,1,1,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10618,18,3,2,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10619,19,2,2,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10620,15,3,1,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10621,19,2,2,0,0,0,1,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10622,19,2,2,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10623,15,3,1,0,0,-5,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10624,18,3,2,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10625,18,3,2,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10626,18,3,2,0,0,0,0,0,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10627,18,3,2,0,0,0,-3,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10628,20,1,2,0,0,-3,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10629,18,3,2,-3,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10630,19,2,2,-3,0,-3,-3,-3,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10631,16,2,1,0,-3,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-5,-5,-5
-5,10632,16,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5
-5,10633,18,3,2,-3,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,10634,19,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,-3
-5,10635,15,3,1,0,1,1,0,-5,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10636,18,3,2,-3,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10637,20,1,2,0,-5,-5,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10638,15,3,1,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10639,15,3,1,0,0,0,-3,-3,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10640,15,3,1,1,0,-3,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10641,15,3,1,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10642,16,2,1,0,0,0,0,0,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10643,15,3,1,0,0,0,0,-3,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10644,18,3,2,0,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10645,20,1,2,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10646,18,3,2,-3,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10647,18,3,2,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10648,19,2,2,1,0,0,0,0,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10649,18,3,2,1,0,0,0,0,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10650,19,2,2,0,0,-3,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10651,18,3,2,0,1,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10652,18,3,2,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10653,18,3,2,1,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10654,15,3,1,-3,0,-5,-3,0,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10655,16,2,1,0,1,-3,-3,0,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10656,15,3,1,0,0,0,-3,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10657,16,2,1,1,-5,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10658,15,3,1,0,0,0,0,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10659,15,3,1,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10660,15,3,1,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,10661,16,2,1,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,-3,-3,1,-3,0,-5,0,0,-3,0,0,0
-5,10662,17,1,1,1,1,-3,0,1,0,0,0,-5,-5,-5,0,1,1,1,1,1,1,1,1,1,1,-5,1,1,-5
-5,10663,15,3,1,0,0,0,-5,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,10664,16,2,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5,10665,15,3,1,1,-3,0,0,1,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,10666,16,2,1,0,1,0,1,0,1,1,0,0,1,1,0,0,-3,-3,-3,-5,0,0,0,0,-3,0,1,0,1
-5,10667,16,2,1,0,-3,0,-3,-3,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,10668,16,2,1,-3,-3,0,0,0,-5,1,1,-5,-5,0,0,-3,1,-3,-3,1,-3,1,-5,0,1,0,-5,-5,1
-5,10669,15,3,1,0,0,1,1,0,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10670,16,2,1,0,0,1,-3,-3,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10671,15,3,1,0,0,0,1,1,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10672,16,2,1,0,-3,-3,0,1,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10673,15,3,1,0,0,1,1,1,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10674,18,3,2,1,0,-3,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10675,16,2,1,1,-5,-5,-5,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10676,19,2,2,0,0,0,-3,-3,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10677,18,3,2,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10678,15,3,1,1,0,0,-3,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10679,15,3,1,0,0,0,0,-3,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10680,19,2,2,0,0,0,-3,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10681,18,3,2,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10682,18,3,2,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10683,18,3,2,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10684,18,3,2,0,0,0,-3,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10685,18,3,2,0,0,0,0,-3,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10686,18,3,2,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10687,18,3,2,0,-3,0,-3,1,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10688,19,2,2,-3,-3,0,0,-3,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10689,18,3,2,-3,0,0,0,0,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10690,19,2,2,0,-3,-5,-3,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10691,18,3,2,-3,-5,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10692,15,3,1,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10693,18,3,2,0,0,0,-3,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10694,15,3,1,0,-3,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10695,20,1,2,0,0,0,-3,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10696,18,3,2,0,0,0,0,0,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10697,15,3,1,-3,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,10698,15,3,1,0,0,0,0,0,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
